,class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
47003,p,1.19,x,t,n,f,a,c,k,4.49,2.04,b,s,n,u,w,f,f,k,g,u
47004,p,1.48,x,t,n,f,a,c,n,5.23,2.71,b,s,n,u,w,f,f,k,g,u
47005,p,1.4,x,t,n,f,a,c,k,5.28,2.7,b,s,n,u,w,f,f,k,g,u
47006,p,1.92,x,t,n,f,a,c,k,5.56,2.78,b,s,n,u,w,f,f,k,g,u
47007,p,1.65,x,t,n,f,a,c,k,4.92,2.48,b,s,n,u,w,f,f,k,g,a
47008,p,1.27,x,t,n,f,a,c,k,4.2,2.23,b,s,n,u,w,f,f,k,g,a
47009,p,1.57,x,t,n,f,a,c,k,5.09,2.37,b,s,n,u,w,f,f,k,g,u
47010,p,1.39,x,t,n,f,a,c,n,5.47,2.76,b,s,n,u,w,f,f,k,g,a
47011,p,1.54,x,t,n,f,a,c,k,4.72,2.57,b,s,n,u,w,f,f,k,g,u
47012,p,1.51,x,t,n,f,a,c,n,5.47,2.65,b,s,n,u,w,f,f,k,g,u
47013,p,1.66,x,t,n,f,a,c,k,5.57,2.64,b,s,n,u,w,f,f,k,g,u
47014,p,1.6,x,t,n,f,a,c,k,5.25,2.48,b,s,n,u,w,f,f,k,g,a
47015,p,1.51,x,t,n,f,a,c,n,5.38,2.8,b,s,n,u,w,f,f,k,g,a
47016,p,1.85,x,t,n,f,a,c,n,4.98,2.72,b,s,n,u,w,f,f,k,g,u
47017,p,1.44,x,t,n,f,a,c,n,5.1,2.64,b,s,n,u,w,f,f,k,g,a
47018,p,1.46,x,t,n,f,a,c,n,5.15,2.51,b,s,n,u,w,f,f,k,g,a
47019,p,1.49,x,t,n,f,a,c,n,5.2,2.59,b,s,n,u,w,f,f,k,g,a
47020,p,1.56,x,t,n,f,a,c,k,5.24,2.51,b,s,n,u,w,f,f,k,g,a
47021,p,1.57,x,t,n,f,a,c,k,5.82,2.74,b,s,n,u,w,f,f,k,g,u
47022,p,1.42,x,t,n,f,a,c,k,4.38,2.26,b,s,n,u,w,f,f,k,g,a
47023,p,1.35,x,t,n,f,a,c,k,5.04,2.48,b,s,n,u,w,f,f,k,g,a
47024,p,1.79,x,t,n,f,a,c,n,5.68,2.84,b,s,n,u,w,f,f,k,g,a
47025,p,1.35,x,t,n,f,a,c,k,5.01,2.67,b,s,n,u,w,f,f,k,g,a
47026,p,1.48,x,t,n,f,a,c,k,4.75,2.29,b,s,n,u,w,f,f,k,g,a
47027,p,1.24,x,t,n,f,a,c,k,4.75,2.14,b,s,n,u,w,f,f,k,g,a
47028,p,1.5,x,t,n,f,a,c,k,5.19,2.55,b,s,n,u,w,f,f,k,g,a
47029,p,1.57,x,t,n,f,a,c,n,4.94,2.61,b,s,n,u,w,f,f,k,g,a
47030,p,1.61,x,t,n,f,a,c,k,5.17,2.45,b,s,n,u,w,f,f,k,g,a
47031,p,1.63,x,t,n,f,a,c,n,5.17,2.46,b,s,n,u,w,f,f,k,g,a
47032,p,1.66,x,t,n,f,a,c,k,4.98,2.68,b,s,n,u,w,f,f,k,g,a
47033,p,1.58,x,t,n,f,a,c,n,4.21,2.12,b,s,n,u,w,f,f,k,g,u
47034,p,1.4,x,t,n,f,a,c,k,5.22,2.42,b,s,n,u,w,f,f,k,g,a
47035,p,1.8,x,t,n,f,a,c,k,5.44,2.79,b,s,n,u,w,f,f,k,g,u
47036,p,1.69,x,t,n,f,a,c,n,5.22,2.58,b,s,n,u,w,f,f,k,g,a
47037,p,1.66,x,t,n,f,a,c,k,5.01,2.61,b,s,n,u,w,f,f,k,g,u
47038,p,1.51,x,t,n,f,a,c,n,4.93,2.43,b,s,n,u,w,f,f,k,g,a
47039,p,1.42,x,t,n,f,a,c,k,4.8,2.21,b,s,n,u,w,f,f,k,g,a
47040,p,1.72,x,t,n,f,a,c,k,5.54,2.66,b,s,n,u,w,f,f,k,g,a
47041,p,1.76,x,t,n,f,a,c,n,5.39,2.56,b,s,n,u,w,f,f,k,g,u
47042,p,1.69,x,t,n,f,a,c,n,5.02,2.61,b,s,n,u,w,f,f,k,g,u
47043,p,1.47,x,t,n,f,a,c,k,4.62,2.63,b,s,n,u,w,f,f,k,g,u
47044,p,1.49,x,t,n,f,a,c,n,5.41,2.66,b,s,n,u,w,f,f,k,g,a
47045,p,1.15,x,t,n,f,a,c,n,5.09,2.32,b,s,n,u,w,f,f,k,g,u
47046,p,1.5,x,t,n,f,a,c,k,5.07,2.5,b,s,n,u,w,f,f,k,g,u
47047,p,1.49,x,t,n,f,a,c,n,4.59,2.43,b,s,n,u,w,f,f,k,g,u
47048,p,1.72,x,t,n,f,a,c,k,5.45,2.65,b,s,n,u,w,f,f,k,g,a
47049,p,1.75,x,t,n,f,a,c,n,5.39,2.63,b,s,n,u,w,f,f,k,g,u
47050,p,1.54,x,t,n,f,a,c,n,5.31,2.77,b,s,n,u,w,f,f,k,g,a
47051,p,1.34,x,t,n,f,a,c,k,4.97,2.54,b,s,n,u,w,f,f,k,g,u
47052,p,1.61,x,t,n,f,a,c,n,5.13,2.34,b,s,n,u,w,f,f,k,g,u
47053,p,1.5,x,t,n,f,a,c,n,4.5,2.24,b,s,n,u,w,f,f,k,g,a
47054,p,1.45,x,t,n,f,a,c,k,5.47,2.56,b,s,n,u,w,f,f,k,g,u
47055,p,1.8,x,t,n,f,a,c,k,5.8,2.73,b,s,n,u,w,f,f,k,g,u
47056,p,1.4,x,t,n,f,a,c,k,5.33,2.78,b,s,n,u,w,f,f,k,g,a
47057,p,1.27,x,t,n,f,a,c,n,5.31,2.41,b,s,n,u,w,f,f,k,g,a
47058,p,1.56,x,t,n,f,a,c,n,5.59,2.67,b,s,n,u,w,f,f,k,g,u
47059,p,1.69,x,t,n,f,a,c,n,5.58,2.69,b,s,n,u,w,f,f,k,g,a
47060,p,1.47,x,t,n,f,a,c,k,5.13,2.49,b,s,n,u,w,f,f,k,g,u
47061,p,1.47,x,t,n,f,a,c,k,4.76,2.38,b,s,n,u,w,f,f,k,g,u
47062,p,1.86,x,t,n,f,a,c,k,5.56,2.74,b,s,n,u,w,f,f,k,g,u
47063,p,1.31,x,t,n,f,a,c,n,4.68,2.37,b,s,n,u,w,f,f,k,g,u
47064,p,1.49,x,t,n,f,a,c,n,4.82,2.23,b,s,n,u,w,f,f,k,g,u
47065,p,1.44,x,t,n,f,a,c,k,5.5,2.5,b,s,n,u,w,f,f,k,g,a
47066,p,1.61,x,t,n,f,a,c,n,5.45,2.65,b,s,n,u,w,f,f,k,g,u
47067,p,1.18,x,t,n,f,a,c,n,4.99,2.43,b,s,n,u,w,f,f,k,g,a
47068,p,1.29,x,t,n,f,a,c,k,4.75,2.53,b,s,n,u,w,f,f,k,g,a
47069,p,1.58,x,t,n,f,a,c,k,4.81,2.38,b,s,n,u,w,f,f,k,g,u
47070,p,1.25,x,t,n,f,a,c,k,5.22,2.35,b,s,n,u,w,f,f,k,g,a
47071,p,1.39,x,t,n,f,a,c,n,5.05,2.51,b,s,n,u,w,f,f,k,g,a
47072,p,1.54,x,t,n,f,a,c,n,5.06,2.57,b,s,n,u,w,f,f,k,g,u
47073,p,1.17,x,t,n,f,a,c,n,4.8,2.36,b,s,n,u,w,f,f,k,g,u
47074,p,1.66,x,t,n,f,a,c,k,5.05,2.55,b,s,n,u,w,f,f,k,g,a
47075,p,1.67,x,t,n,f,a,c,k,4.61,2.3,b,s,n,u,w,f,f,k,g,u
47076,p,1.57,x,t,n,f,a,c,k,5.36,2.47,b,s,n,u,w,f,f,k,g,a
47077,p,1.91,x,t,n,f,a,c,n,5.16,2.71,b,s,n,u,w,f,f,k,g,a
47078,p,1.49,x,t,n,f,a,c,n,4.83,2.58,b,s,n,u,w,f,f,k,g,u
47079,p,1.58,x,t,n,f,a,c,k,4.53,2.3,b,s,n,u,w,f,f,k,g,u
47080,p,1.4,x,t,n,f,a,c,k,5.46,2.52,b,s,n,u,w,f,f,k,g,u
47081,p,1.54,x,t,n,f,a,c,n,4.98,2.62,b,s,n,u,w,f,f,k,g,u
47082,p,1.33,x,t,n,f,a,c,n,5.12,2.42,b,s,n,u,w,f,f,k,g,a
47083,p,1.85,x,t,n,f,a,c,k,5.16,2.54,b,s,n,u,w,f,f,k,g,a
47084,p,1.53,x,t,n,f,a,c,n,4.62,2.36,b,s,n,u,w,f,f,k,g,u
47085,p,1.54,x,t,n,f,a,c,n,5.21,2.56,b,s,n,u,w,f,f,k,g,a
47086,p,1.75,x,t,n,f,a,c,k,5.33,2.7,b,s,n,u,w,f,f,k,g,a
47087,p,1.61,x,t,n,f,a,c,k,5.0,2.49,b,s,n,u,w,f,f,k,g,u
47088,p,1.41,x,t,n,f,a,c,n,4.88,2.58,b,s,n,u,w,f,f,k,g,a
47089,p,1.41,x,t,n,f,a,c,k,4.63,2.4,b,s,n,u,w,f,f,k,g,a
47090,p,1.82,x,t,n,f,a,c,n,5.7,2.77,b,s,n,u,w,f,f,k,g,u
47091,p,1.51,x,t,n,f,a,c,k,4.87,2.58,b,s,n,u,w,f,f,k,g,a
47092,p,1.39,x,t,n,f,a,c,n,4.89,2.49,b,s,n,u,w,f,f,k,g,a
47093,p,1.36,x,t,n,f,a,c,k,4.32,2.21,b,s,n,u,w,f,f,k,g,a
47094,p,1.38,x,t,n,f,a,c,k,4.65,2.32,b,s,n,u,w,f,f,k,g,a
47095,p,1.51,x,t,n,f,a,c,n,5.19,2.37,b,s,n,u,w,f,f,k,g,u
47096,p,1.67,x,t,n,f,a,c,k,5.26,2.8,b,s,n,u,w,f,f,k,g,a
47097,p,1.65,x,t,n,f,a,c,k,5.21,2.92,b,s,n,u,w,f,f,k,g,a
47098,p,1.41,x,t,n,f,a,c,k,5.32,2.66,b,s,n,u,w,f,f,k,g,u
47099,p,1.55,x,t,n,f,a,c,k,5.34,2.67,b,s,n,u,w,f,f,k,g,a
47100,p,1.79,x,t,n,f,a,c,n,5.15,2.64,b,s,n,u,w,f,f,k,g,u
47101,p,1.49,x,t,n,f,a,c,k,4.89,2.44,b,s,n,u,w,f,f,k,g,a
47102,p,1.67,x,t,n,f,a,c,k,5.04,2.53,b,s,n,u,w,f,f,k,g,a
47103,p,1.45,x,t,n,f,a,c,k,5.06,2.63,b,s,n,u,w,f,f,k,g,a
47104,p,1.39,x,t,n,f,a,c,n,4.76,2.31,b,s,n,u,w,f,f,k,g,u
47105,p,1.39,x,t,n,f,a,c,k,4.82,2.34,b,s,n,u,w,f,f,k,g,a
47106,p,1.58,x,t,n,f,a,c,n,5.17,2.63,b,s,n,u,w,f,f,k,g,a
47107,p,1.68,x,t,n,f,a,c,k,5.23,2.7,b,s,n,u,w,f,f,k,g,a
47108,p,1.68,x,t,n,f,a,c,n,5.67,2.58,b,s,n,u,w,f,f,k,g,a
47109,p,1.72,x,t,n,f,a,c,n,4.88,2.53,b,s,n,u,w,f,f,k,g,a
47110,p,1.37,x,t,n,f,a,c,n,4.81,2.21,b,s,n,u,w,f,f,k,g,u
47111,p,1.69,x,t,n,f,a,c,k,5.03,2.3,b,s,n,u,w,f,f,k,g,u
47112,p,1.49,x,t,n,f,a,c,n,5.24,2.56,b,s,n,u,w,f,f,k,g,u
47113,p,1.67,x,t,n,f,a,c,k,5.27,2.49,b,s,n,u,w,f,f,k,g,a
47114,p,1.41,x,t,n,f,a,c,k,5.22,2.39,b,s,n,u,w,f,f,k,g,u
47115,p,1.29,x,t,n,f,a,c,k,4.66,2.31,b,s,n,u,w,f,f,k,g,a
47116,p,1.28,x,t,n,f,a,c,n,4.66,2.45,b,s,n,u,w,f,f,k,g,u
47117,p,1.38,x,t,n,f,a,c,k,4.7,2.33,b,s,n,u,w,f,f,k,g,u
47118,p,1.62,x,t,n,f,a,c,k,5.47,2.75,b,s,n,u,w,f,f,k,g,u
47119,p,1.45,x,t,n,f,a,c,n,4.75,2.66,b,s,n,u,w,f,f,k,g,u
47120,p,1.73,x,t,n,f,a,c,k,5.3,2.5,b,s,n,u,w,f,f,k,g,u
47121,p,1.59,x,t,n,f,a,c,k,5.15,2.44,b,s,n,u,w,f,f,k,g,a
47122,p,1.4,x,t,n,f,a,c,n,4.37,2.31,b,s,n,u,w,f,f,k,g,a
47123,p,1.25,x,t,n,f,a,c,k,4.98,2.25,b,s,n,u,w,f,f,k,g,u
47124,p,1.43,x,t,n,f,a,c,k,5.39,2.71,b,s,n,u,w,f,f,k,g,a
47125,p,1.49,x,t,n,f,a,c,k,5.58,2.79,b,s,n,u,w,f,f,k,g,a
47126,p,1.45,x,t,n,f,a,c,k,4.69,2.54,b,s,n,u,w,f,f,k,g,u
47127,p,1.43,x,t,n,f,a,c,n,4.65,2.38,b,s,n,u,w,f,f,k,g,a
47128,p,1.37,x,t,n,f,a,c,k,4.69,2.43,b,s,n,u,w,f,f,k,g,a
47129,p,1.53,x,t,n,f,a,c,n,5.05,2.5,b,s,n,u,w,f,f,k,g,a
47130,p,1.62,x,t,n,f,a,c,k,4.85,2.47,b,s,n,u,w,f,f,k,g,u
47131,p,1.52,x,t,n,f,a,c,k,4.95,2.49,b,s,n,u,w,f,f,k,g,u
47132,p,1.52,x,t,n,f,a,c,n,5.12,2.66,b,s,n,u,w,f,f,k,g,u
47133,p,1.58,x,t,n,f,a,c,k,4.64,2.19,b,s,n,u,w,f,f,k,g,a
47134,p,1.5,x,t,n,f,a,c,n,5.16,2.38,b,s,n,u,w,f,f,k,g,a
47135,p,1.6,x,t,n,f,a,c,n,5.15,2.51,b,s,n,u,w,f,f,k,g,a
47136,p,1.32,x,t,n,f,a,c,n,5.11,2.59,b,s,n,u,w,f,f,k,g,u
47137,p,1.59,x,t,n,f,a,c,n,5.44,2.68,b,s,n,u,w,f,f,k,g,a
47138,p,1.32,x,t,n,f,a,c,k,5.08,2.58,b,s,n,u,w,f,f,k,g,a
47139,p,1.7,x,t,n,f,a,c,k,5.53,2.84,b,s,n,u,w,f,f,k,g,u
47140,p,1.62,x,t,n,f,a,c,k,5.18,2.5,b,s,n,u,w,f,f,k,g,a
47141,p,1.57,x,t,n,f,a,c,n,5.83,2.85,b,s,n,u,w,f,f,k,g,u
47142,p,1.28,x,t,n,f,a,c,k,4.59,2.35,b,s,n,u,w,f,f,k,g,a
47143,p,1.54,x,t,n,f,a,c,k,4.74,2.42,b,s,n,u,w,f,f,k,g,a
47144,p,1.49,x,t,n,f,a,c,k,5.22,2.8,b,s,n,u,w,f,f,k,g,u
47145,p,1.58,x,t,n,f,a,c,k,4.72,2.62,b,s,n,u,w,f,f,k,g,a
47146,p,1.35,x,t,n,f,a,c,n,4.45,2.26,b,s,n,u,w,f,f,k,g,u
47147,p,1.42,x,t,n,f,a,c,n,4.73,2.33,b,s,n,u,w,f,f,k,g,a
47148,p,1.24,x,t,n,f,a,c,k,5.1,2.72,b,s,n,u,w,f,f,k,g,a
47149,p,1.51,x,t,n,f,a,c,n,5.05,2.64,b,s,n,u,w,f,f,k,g,u
47150,p,1.47,x,t,n,f,a,c,k,5.1,2.54,b,s,n,u,w,f,f,k,g,u
47151,p,1.43,x,t,n,f,a,c,n,4.59,2.2,b,s,n,u,w,f,f,k,g,u
47152,p,1.31,x,t,n,f,a,c,n,4.92,2.5,b,s,n,u,w,f,f,k,g,a
47153,p,1.65,x,t,n,f,a,c,n,4.98,2.52,b,s,n,u,w,f,f,k,g,u
47154,p,1.65,x,t,n,f,a,c,k,5.5,2.8,b,s,n,u,w,f,f,k,g,u
47155,p,1.59,x,t,n,f,a,c,n,4.84,2.25,b,s,n,u,w,f,f,k,g,a
47156,p,1.57,x,t,n,f,a,c,k,4.95,2.46,b,s,n,u,w,f,f,k,g,a
47157,p,1.65,x,t,n,f,a,c,n,5.07,2.7,b,s,n,u,w,f,f,k,g,u
47158,p,1.05,x,t,n,f,a,c,n,5.03,2.08,b,s,n,u,w,f,f,k,g,a
47159,p,1.78,x,t,n,f,a,c,n,5.17,2.46,b,s,n,u,w,f,f,k,g,a
47160,p,1.35,x,t,n,f,a,c,n,4.66,2.53,b,s,n,u,w,f,f,k,g,a
47161,p,1.36,x,t,n,f,a,c,n,5.13,2.6,b,s,n,u,w,f,f,k,g,a
47162,p,1.62,x,t,n,f,a,c,k,4.99,2.55,b,s,n,u,w,f,f,k,g,u
47163,p,1.49,x,t,n,f,a,c,k,5.49,2.52,b,s,n,u,w,f,f,k,g,u
47164,p,1.49,x,t,n,f,a,c,n,5.27,2.55,b,s,n,u,w,f,f,k,g,a
47165,p,1.65,x,t,n,f,a,c,k,5.26,2.65,b,s,n,u,w,f,f,k,g,a
47166,p,1.47,x,t,n,f,a,c,n,4.8,2.43,b,s,n,u,w,f,f,k,g,a
47167,p,1.64,x,t,n,f,a,c,k,5.26,2.51,b,s,n,u,w,f,f,k,g,u
47168,p,1.81,x,t,n,f,a,c,k,5.08,2.76,b,s,n,u,w,f,f,k,g,a
47169,p,1.9,x,t,n,f,a,c,k,5.54,2.74,b,s,n,u,w,f,f,k,g,a
47170,p,1.45,x,t,n,f,a,c,k,4.6,2.4,b,s,n,u,w,f,f,k,g,a
47171,p,1.56,x,t,n,f,a,c,k,4.89,2.57,b,s,n,u,w,f,f,k,g,u
47172,p,1.14,x,t,n,f,a,c,k,4.47,2.17,b,s,n,u,w,f,f,k,g,a
47173,p,1.32,x,t,n,f,a,c,k,5.01,2.43,b,s,n,u,w,f,f,k,g,a
47174,p,1.48,x,t,n,f,a,c,n,4.83,2.63,b,s,n,u,w,f,f,k,g,a
47175,p,1.46,x,t,n,f,a,c,n,5.02,2.63,b,s,n,u,w,f,f,k,g,a
47176,p,1.39,x,t,n,f,a,c,k,4.8,2.51,b,s,n,u,w,f,f,k,g,u
47177,p,1.15,x,t,n,f,a,c,k,4.27,2.16,b,s,n,u,w,f,f,k,g,a
47178,p,1.82,x,t,n,f,a,c,k,5.64,2.88,b,s,n,u,w,f,f,k,g,a
47179,p,1.51,x,t,n,f,a,c,n,4.92,2.61,b,s,n,u,w,f,f,k,g,a
47180,p,1.44,x,t,n,f,a,c,k,4.84,2.37,b,s,n,u,w,f,f,k,g,a
47181,p,1.27,x,t,n,f,a,c,n,4.99,2.49,b,s,n,u,w,f,f,k,g,a
47182,p,1.5,x,t,n,f,a,c,n,4.82,2.42,b,s,n,u,w,f,f,k,g,u
47183,p,1.51,x,t,n,f,a,c,n,5.05,2.4,b,s,n,u,w,f,f,k,g,u
47184,p,1.79,x,t,n,f,a,c,n,4.97,2.34,b,s,n,u,w,f,f,k,g,a
47185,p,1.65,x,t,n,f,a,c,k,5.34,2.58,b,s,n,u,w,f,f,k,g,u
47186,p,1.61,x,t,n,f,a,c,n,5.48,2.53,b,s,n,u,w,f,f,k,g,u
47187,p,1.34,x,t,n,f,a,c,n,4.39,2.22,b,s,n,u,w,f,f,k,g,u
47188,p,1.4,x,t,n,f,a,c,k,4.82,2.5,b,s,n,u,w,f,f,k,g,u
47189,p,1.58,x,t,n,f,a,c,n,4.91,2.46,b,s,n,u,w,f,f,k,g,a
47190,p,1.66,x,t,n,f,a,c,k,5.01,2.4,b,s,n,u,w,f,f,k,g,u
47191,p,1.18,x,t,n,f,a,c,n,4.35,2.26,b,s,n,u,w,f,f,k,g,u
47192,p,1.52,x,t,n,f,a,c,k,4.97,2.37,b,s,n,u,w,f,f,k,g,a
47193,p,1.34,x,t,n,f,a,c,k,4.81,2.39,b,s,n,u,w,f,f,k,g,a
47194,p,1.54,x,t,n,f,a,c,k,5.38,2.59,b,s,n,u,w,f,f,k,g,u
47195,p,1.41,x,t,n,f,a,c,k,5.21,2.53,b,s,n,u,w,f,f,k,g,u
47196,p,1.38,x,t,n,f,a,c,n,4.63,2.37,b,s,n,u,w,f,f,k,g,u
47197,p,1.59,x,t,n,f,a,c,n,5.16,2.67,b,s,n,u,w,f,f,k,g,a
47198,p,1.44,x,t,n,f,a,c,k,5.08,2.6,b,s,n,u,w,f,f,k,g,u
47199,p,1.43,x,t,n,f,a,c,n,4.91,2.41,b,s,n,u,w,f,f,k,g,a
47200,p,1.62,x,t,n,f,a,c,n,5.3,2.61,b,s,n,u,w,f,f,k,g,a
47201,p,1.33,x,t,n,f,a,c,n,4.92,2.36,b,s,n,u,w,f,f,k,g,a
47202,p,1.46,x,t,n,f,a,c,k,5.36,2.64,b,s,n,u,w,f,f,k,g,u
47203,p,1.75,x,t,n,f,a,c,n,5.08,2.63,b,s,n,u,w,f,f,k,g,u
47204,p,1.26,x,t,n,f,a,c,k,4.67,2.4,b,s,n,u,w,f,f,k,g,u
47205,p,1.41,x,t,n,f,a,c,n,5.14,2.46,b,s,n,u,w,f,f,k,g,u
47206,p,1.59,x,t,n,f,a,c,n,5.33,2.75,b,s,n,u,w,f,f,k,g,u
47207,p,1.21,x,t,n,f,a,c,n,5.22,2.53,b,s,n,u,w,f,f,k,g,u
47208,p,1.69,x,t,n,f,a,c,n,5.37,2.75,b,s,n,u,w,f,f,k,g,u
47209,p,1.51,x,t,n,f,a,c,n,4.93,2.52,b,s,n,u,w,f,f,k,g,a
47210,p,1.47,x,t,n,f,a,c,n,4.67,2.47,b,s,n,u,w,f,f,k,g,a
47211,p,1.28,x,t,n,f,a,c,k,5.0,2.6,b,s,n,u,w,f,f,k,g,a
47212,p,1.35,x,t,n,f,a,c,k,5.07,2.22,b,s,n,u,w,f,f,k,g,u
47213,p,1.48,x,t,n,f,a,c,n,4.97,2.57,b,s,n,u,w,f,f,k,g,a
47214,p,1.31,x,t,n,f,a,c,n,4.83,2.3,b,s,n,u,w,f,f,k,g,u
47215,p,1.55,x,t,n,f,a,c,k,4.82,2.31,b,s,n,u,w,f,f,k,g,a
47216,p,1.14,x,t,n,f,a,c,n,4.6,2.25,b,s,n,u,w,f,f,k,g,u
47217,p,1.48,x,t,n,f,a,c,n,5.22,2.56,b,s,n,u,w,f,f,k,g,a
47218,p,1.49,x,t,n,f,a,c,k,4.92,2.38,b,s,n,u,w,f,f,k,g,a
47219,p,1.33,x,t,n,f,a,c,k,4.71,2.46,b,s,n,u,w,f,f,k,g,u
47220,p,1.8,x,t,n,f,a,c,k,5.18,2.7,b,s,n,u,w,f,f,k,g,a
47221,p,1.63,x,t,n,f,a,c,k,5.41,2.85,b,s,n,u,w,f,f,k,g,a
47222,p,1.79,x,t,n,f,a,c,n,5.35,2.65,b,s,n,u,w,f,f,k,g,u
47223,p,1.57,x,t,n,f,a,c,k,5.31,2.83,b,s,n,u,w,f,f,k,g,a
47224,p,1.64,x,t,n,f,a,c,k,4.56,2.33,b,s,n,u,w,f,f,k,g,a
47225,p,1.58,x,t,n,f,a,c,n,4.73,2.65,b,s,n,u,w,f,f,k,g,u
47226,p,1.53,x,t,n,f,a,c,k,5.28,2.6,b,s,n,u,w,f,f,k,g,a
47227,p,1.27,x,t,n,f,a,c,k,4.28,2.3,b,s,n,u,w,f,f,k,g,u
47228,p,1.69,x,t,n,f,a,c,k,5.07,2.49,b,s,n,u,w,f,f,k,g,a
47229,p,1.33,x,t,n,f,a,c,k,4.67,2.23,b,s,n,u,w,f,f,k,g,u
47230,p,1.43,x,t,n,f,a,c,n,5.07,2.3,b,s,n,u,w,f,f,k,g,u
47231,p,1.55,x,t,n,f,a,c,n,4.97,2.53,b,s,n,u,w,f,f,k,g,u
47232,p,1.59,x,t,n,f,a,c,k,5.04,2.64,b,s,n,u,w,f,f,k,g,a
47233,p,1.6,x,t,n,f,a,c,n,5.26,2.92,b,s,n,u,w,f,f,k,g,a
47234,p,1.37,x,t,n,f,a,c,k,4.92,2.51,b,s,n,u,w,f,f,k,g,a
47235,p,1.52,x,t,n,f,a,c,n,5.47,2.54,b,s,n,u,w,f,f,k,g,a
47236,p,1.27,x,t,n,f,a,c,n,4.76,2.44,b,s,n,u,w,f,f,k,g,a
47237,p,1.57,x,t,n,f,a,c,k,5.17,2.65,b,s,n,u,w,f,f,k,g,u
47238,p,1.35,x,t,n,f,a,c,n,4.62,2.36,b,s,n,u,w,f,f,k,g,a
47239,p,1.53,x,t,n,f,a,c,k,4.53,2.34,b,s,n,u,w,f,f,k,g,u
47240,p,1.7,x,t,n,f,a,c,k,5.07,2.61,b,s,n,u,w,f,f,k,g,a
47241,p,1.44,x,t,n,f,a,c,n,5.12,2.49,b,s,n,u,w,f,f,k,g,u
47242,p,1.51,x,t,n,f,a,c,k,5.25,2.55,b,s,n,u,w,f,f,k,g,a
47243,p,1.45,x,t,n,f,a,c,k,5.37,2.8,b,s,n,u,w,f,f,k,g,u
47244,p,1.48,x,t,n,f,a,c,k,5.17,2.57,b,s,n,u,w,f,f,k,g,u
47245,p,1.91,x,t,n,f,a,c,n,5.18,2.48,b,s,n,u,w,f,f,k,g,a
47246,p,1.44,x,t,n,f,a,c,n,5.16,2.48,b,s,n,u,w,f,f,k,g,a
47247,p,1.56,x,t,n,f,a,c,k,5.03,2.61,b,s,n,u,w,f,f,k,g,u
47248,p,1.36,x,t,n,f,a,c,n,4.4,2.32,b,s,n,u,w,f,f,k,g,a
47249,p,1.53,x,t,n,f,a,c,k,4.69,2.46,b,s,n,u,w,f,f,k,g,u
47250,p,1.45,x,t,n,f,a,c,k,4.87,2.28,b,s,n,u,w,f,f,k,g,u
47251,p,1.66,x,t,n,f,a,c,k,5.24,2.55,b,s,n,u,w,f,f,k,g,u
47252,p,1.29,x,t,n,f,a,c,k,4.89,2.42,b,s,n,u,w,f,f,k,g,a
47253,p,1.99,x,t,n,f,a,c,n,5.43,2.78,b,s,n,u,w,f,f,k,g,a
47254,p,1.3,x,t,n,f,a,c,k,4.49,2.22,b,s,n,u,w,f,f,k,g,a
47255,p,1.56,x,t,n,f,a,c,k,5.38,2.59,b,s,n,u,w,f,f,k,g,u
47256,p,1.59,x,t,n,f,a,c,n,5.12,2.46,b,s,n,u,w,f,f,k,g,u
47257,p,1.29,x,t,n,f,a,c,n,4.95,2.45,b,s,n,u,w,f,f,k,g,u
47258,p,1.63,x,t,n,f,a,c,n,4.94,2.53,b,s,n,u,w,f,f,k,g,a
47259,p,1.87,x,t,n,f,a,c,n,5.64,2.75,b,s,n,u,w,f,f,k,g,a
47260,p,1.33,x,t,n,f,a,c,n,4.53,2.19,b,s,n,u,w,f,f,k,g,a
47261,p,1.53,x,t,n,f,a,c,n,5.05,2.27,b,s,n,u,w,f,f,k,g,u
47262,p,1.76,x,t,n,f,a,c,n,5.22,2.69,b,s,n,u,w,f,f,k,g,a
47263,p,1.36,x,t,n,f,a,c,n,4.68,2.29,b,s,n,u,w,f,f,k,g,u
47264,p,1.82,x,t,n,f,a,c,k,5.89,2.95,b,s,n,u,w,f,f,k,g,u
47265,p,1.68,x,t,n,f,a,c,k,4.94,2.63,b,s,n,u,w,f,f,k,g,a
47266,p,1.56,x,t,n,f,a,c,k,4.85,2.58,b,s,n,u,w,f,f,k,g,u
47267,p,1.59,x,t,n,f,a,c,n,5.53,2.55,b,s,n,u,w,f,f,k,g,u
47268,p,1.4,x,t,n,f,a,c,n,4.6,2.36,b,s,n,u,w,f,f,k,g,u
47269,p,1.3,x,t,n,f,a,c,k,4.92,2.39,b,s,n,u,w,f,f,k,g,u
47270,p,1.32,x,t,n,f,a,c,k,5.19,2.43,b,s,n,u,w,f,f,k,g,a
47271,p,1.47,x,t,n,f,a,c,k,5.16,2.54,b,s,n,u,w,f,f,k,g,a
47272,p,1.41,x,t,n,f,a,c,n,4.72,2.32,b,s,n,u,w,f,f,k,g,u
47273,p,1.64,x,t,n,f,a,c,k,5.0,2.4,b,s,n,u,w,f,f,k,g,a
47274,p,1.63,x,t,n,f,a,c,k,4.65,2.42,b,s,n,u,w,f,f,k,g,u
